page,image_path,ground_truth,prediction,raw_cer,fuzzy_corrected,fuzzy_cer,best_correction,best_cer
DNA_2_00000293_result,data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_f34c5ab6.png,जसे।बेलसाहबबहादुरने।हमलोगकेघरकी।षानेतालाशीकरीहै,जसे।बेलसाहबबहादुरने।हुमलोगकेघरकी।षानेतालाशिकरीहै,0.0425531901419162,जसे।बेलसाहबबहादुरने।हुमलोगकेघरकी।षानेतालाशिकरीहै,0.042553190141916275,जसे।बेलसाहबबहादुरने।हुमलोगकेघरकी।षानेतालाशिकरीहै,0.042553190141916275
CA__The Cambridge Manuscript_Page_022,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_022/eSc_line_c869e9c5.png,वासीभया.इनिलोकहरूमध्येकोहीलोककाहींगया.कोहीतहीडुव्या.कोही2भिक्षुहरूस्वयंभूकाशरणजा,वासीभया.इनिलोकहरूमध्येकोहीलोककाहीगया.कोहीतहीदुव्या.कोहीरभिक्ष्ठहरू.स्वयंभूकाशरणजा,0.0750000029802322,वासीभया.इनिलोकहरूमध्येकोहीलोककाहीगया.कोहीतहीदुव्या.कोहीरभिक्ष्ठहरू.स्वयंभूकाशरणजा,0.07500000298023224,वासीभया.इनिलोकहरूमध्येकोहीलोककाहीगया.कोहीतहीदुव्या.कोहीरभिक्ष्ठहरू.स्वयंभूकाशरणजा,0.07500000298023224
DNA_1_00000054,data/oldNepaliDataset_new/images/DNA_1_00000054/eSc_line_06ea6465.png,सदासेवकरणदलपाँडेकस्यकोटिकोटिकुर्नेससाष्टांगदंडवत्सेवासेवा,सदासेवकरणदलपाँडेकस्यकोटिकोटिकुर्नेससाष्टांगदंडवत्सेवासेवा,0.0,सदासेवकरणदलपाँडेकस्यकोटिकोटिकुर्नेससाष्टांगदंडवत्सेवासेवा,0.0,सदासेवकरणदलपाँडेकस्यकोटिकोटिकुर्नेससाष्टांगदंडवत्सेवासेवा,0.0
DNA_2_00000110_result,data/oldNepaliDataset_new/images/DNA_2_00000110_result/eSc_line_b862e161.png,दिनगरिजानुभनिअर्हाइपठायाकोछ.किल्लावाटवैर्हाइहान्दा.अलिक्हाम्रामा,दिनगरिजानुभनिअह्राइपठायाकोछ.किल्लावाटवैह्राइहान्दा.अलिक्हुम्रामा,0.078125,दिनगरिजानुभनिअह्राइपठायाकोछ.किल्लावाटवैह्राइहान्दा.अलिक्हुम्रामा,0.078125,दिनगरिजानुभनिअह्राइपठायाकोछ.किल्लावाटवैह्राइहान्दा.अलिक्हुम्रामा,0.078125
DNA_0014_0135,data/oldNepaliDataset_new/images/DNA_0014_0135/eSc_line_ec5ec167.png,ऊनुऔविरावमाफिककाषतमादंडसासनागर्नुजियनमासनु.भ.,ऊनुऔविरावमाफिककाषतमाडिडसासनागर्नुजियनमासनु.भ,0.0666666701436042,ऊनुऔविरावमाफिककाषतमाडिडसासनागर्नुजियनमासनु.भ,0.06666667014360428,ऊनुऔविरावमाफिककाषतमाडिडसासनागर्नुजियनमासनु.भ,0.06666667014360428
DNA_1_00000356,data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_6b0401e3.png,नं.66,नं.68,0.2000000029802322,नं.68,0.20000000298023224,नं.68,0.20000000298023224
13,data/oldNepaliDataset_new/images/13/eSc_line_cb9659e4.png,थिवीजोछन्.सोवीथिका.तस्कारण.सवजंतुकाआलयहुनाले.लिंगभनिनामप्रकाशहुंछन्.तस्कारण.,थिवीर्जोछन्.सोवीथिका.तस्कारण.सवजंतुकाआलयहुनाले.लिंगभनिनामप्रकाशहुंछन्.तस्कारण.,0.0263157896697521,थिवीर्जोछन्.सोवीथिका.तस्कारण.सवजंतुकाआलयहुनाले.लिंगभनिनामप्रकाशहुंछन्.तस्कारण.,0.02631578966975212,थिवीर्जोछन्.सोवीथिका.तस्कारण.सवजंतुकाआलयहुनाले.लिंगभनिनामप्रकाशहुंछन्.तस्कारण.,0.02631578966975212
DNA_0013_0382,data/oldNepaliDataset_new/images/DNA_0013_0382/eSc_line_8c6459c7.png,ईतिसम्वत1864सालमितिआश्विनसुदि15रोज6शुभ्म्,ईतिसम्वत1894सालमितिआध्विनसुदि15रोज695,0.195121943950653,ईतिसम्वत1894सालमितिआध्विनसुदि15रोज695,0.19512194395065308,ईतिसम्वत1894सालमितिआध्विनसुदि15रोज695,0.19512194395065308
DNA_0014_0296 zuschn,data/oldNepaliDataset_new/images/DNA_0014_0296 zuschn/eSc_line_cf3d71a6.png,ह्माल.दरवै.दनुवार.नेवारकुह्माल.कुसल्या.थारु.ज्वलाहा.पहरिकु,ह्माल.दरवै.दनुवार.नेवारकुह्माल.कुसल्या.थारु.ज्वलाहा.पहरिकु,0.0,ह्माल.दरवै.दनुवार.नेवारकुह्माल.कुसल्या.थारु.ज्वलाहा.पहरिकु,0.0,ह्माल.दरवै.दनुवार.नेवारकुह्माल.कुसल्या.थारु.ज्वलाहा.पहरिकु,0.0
DNA_0013_0427,data/oldNepaliDataset_new/images/DNA_0013_0427/eSc_line_e6201134.png,थितिवंदेजवाँधिताम्वापत्रगरिवक्स्यौंईतिसम्व,थितिवंदेजवाँधिताम्वापत्रगरिवक्स्यौंईतिसम्व,0.0,थितिवंदेजवाँधिताम्वापत्रगरिवक्स्यौंईतिसम्व,0.0,थितिवंदेजवाँधिताम्वापत्रगरिवक्स्यौंईतिसम्व,0.0
DNA_2_00000115_result,data/oldNepaliDataset_new/images/DNA_2_00000115_result/eSc_line_70f26fa5.png,ज्ञवीरवरेषु.किम्धीकं.मितिआश्वीनशुदि10रोज7मुकांसिलगढिशुभं,जवीरवरेषु.किम्धीकं.मितिश्वीनशुदि10रोज7मुकासिलगढिशुभं,0.0714285746216774,जवीरवरेषु.किम्धीकं.मितिश्वीनशुदि10रोज7मुकासिलगढिशुभं,0.0714285746216774,जवीरवरेषु.किम्धीकं.मितिश्वीनशुदि10रोज7मुकासिलगढिशुभं,0.0714285746216774
DNA_2_00000327_result,data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_f0bb5ddb.png,हिभन्या.साटोपनिऐल्हेआयाकोछैन.इन्काजान्याकुरापनिछैनन्भन्याकुरागर्छन्एस्कोनिधोसुनियाप,हिभन्या.सांटोपनिइफ्नेजायाकोछेन्काजान्याकुरापानिछैनत्भन्न्याकुरागर्छन्1स्कोनिकोसुनियाप,0.1927710771560669,हिभन्या.सांटोपनिइफ्नेजायाकोछेन्काजान्याकुरापानिछैनत्भन्न्याकुरागर्छन्1स्कोनिकोसुनियाप,0.1927710771560669,हिभन्या.सांटोपनिइफ्नेजायाकोछेन्काजान्याकुरापानिछैनत्भन्न्याकुरागर्छन्1स्कोनिकोसुनियाप,0.1927710771560669
13,data/oldNepaliDataset_new/images/13/eSc_line_741a7c78.png,शंम्यतद्वचोयोगीव्याजहारशुभंवचः॥विनोग्रवचसातात.तुंगस्थानंनलभ्यते॥5॥व्रजपाशुपतंक्षेत्रं.तप्त्वास्था,शंम्यतद्वचोयोगीवाजहारशुभंवच॥विनोग्रवचसातात.तुंगस्थाननलभ्यते॥5॥व्रजपाशुपतंक्षेत्र.तस्वास्था,0.0824742242693901,शंम्यतद्वचोयोगीवाजहारशुभंवच॥विनोग्रवचसातात.तुंगस्थाननलभ्यते॥5॥व्रजपाशुपतंक्षेत्र.तस्वास्था,0.0824742242693901,शंम्यतद्वचोयोगीवाजहारशुभंवच॥विनोग्रवचसातात.तुंगस्थाननलभ्यते॥5॥व्रजपाशुपतंक्षेत्र.तस्वास्था,0.0824742242693901
DNA_2_00000030_result,data/oldNepaliDataset_new/images/DNA_2_00000030_result/eSc_line_21105698.png,अर्जि,अर्जि,0.0,अर्जि,0.0,अर्जि,0.0
DNA_1_00000404,data/oldNepaliDataset_new/images/DNA_1_00000404/eSc_line_0f5db4a5.png,कसोहोभनिमसितसोध्या.योवातकेहिभयादेषिमलाइलेषिआवन्याहोकेहिलेषिनआउदासच्चाहोलाभ,कसोहोभनिमसितसोध्या.गोवातकेहिभयादेषिमलाइलेषिआवन्याहोकेहिनेषिनआउदासआहेलारभ,0.1081081107258796,कसोहोभनिमसितसोध्या.गोवातकेहिभयादेषिमलाइलेषिआवन्याहोकेहिनेषिनआउदासआहेलारभ,0.10810811072587967,कसोहोभनिमसितसोध्या.गोवातकेहिभयादेषिमलाइलेषिआवन्याहोकेहिनेषिनआउदासआहेलारभ,0.10810811072587967
DNA_0001_0177,data/oldNepaliDataset_new/images/DNA_0001_0177/eSc_line_c5a460af.png,नपाइदर्वार.वन्दगर्याकोहोलाभन्याजस्तोलाग्छपायाकोषवरविन्तिचह्राइपठायाकोछइतिसम्व,नपाइवर्वार.वन्दगयाकोहोलाभन्याजस्तोलाषछपायाकोषवरविन्तिचह्राइपठायाकोछइतिसम्व,0.064935065805912,नपाइवर्वार.वन्दगयाकोहोलाभन्याजस्तोलाषछपायाकोषवरविन्तिचह्राइपठायाकोछइतिसम्व,0.06493506580591202,नपाइवर्वार.वन्दगयाकोहोलाभन्याजस्तोलाषछपायाकोषवरविन्तिचह्राइपठायाकोछइतिसम्व,0.06493506580591202
DNA_2_00000327_result,data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_38ef862e.png,पुर्याराजालाइवाजेरावलेमानिस्पठाइआप्नापास्लैग्याकोकुराञाँहाँसुन्यामाफिक्लेषि.आषावदि,पुर्याराजालाइवाजेरावलेमानिस्पठाइआप्रापासलैग्याकोषरानाँहांसन्यामाफिकलेषि.आष्टावादि,0.1341463476419448,पुर्याराजालाइवाजेरावलेमानिस्पठाइआप्रापासलैग्याकोषरानाँहांसन्यामाफिकलेषि.आष्टावादि,0.13414634764194489,पुर्याराजालाइवाजेरावलेमानिस्पठाइआप्रापासलैग्याकोषरानाँहांसन्यामाफिकलेषि.आष्टावादि,0.13414634764194489
13,data/oldNepaliDataset_new/images/13/eSc_line_28bcec30.png,वृतंसंशोभितंपुरं॥13॥सहस्राव्दंसुखंराज्यं.करिष्यतिनसंशयः॥इतिहिमवत्खण्डप्रमाणं॥॥ताहापछि,वृत्तसंशोभितंपुरां॥13॥सहस्ताकंसुखंराज्यं.करिष्यतिनसंशयधइतिहिमवत्खण्डप्रमाण॥॥ताहापछि,0.1176470592617988,वृत्तसंशोभितंपुरां॥13॥सहस्ताकंसुखंराज्यं.करिष्यतिनसंशयधइतिहिमवत्खण्डप्रमाण॥॥ताहापछि,0.11764705926179886,वृत्तसंशोभितंपुरां॥13॥सहस्ताकंसुखंराज्यं.करिष्यतिनसंशयधइतिहिमवत्खण्डप्रमाण॥॥ताहापछि,0.11764705926179886
DNA_0001_0006,data/oldNepaliDataset_new/images/DNA_0001_0006/eSc_line_a97c7a10.png,पूर्वग्रंथकोसंग्रहगर्नुछद्रव्यविनासंग्रहभैसकिदैन.जोआज्ञालेखनाकोन्यूनाधिक्यक्ष,पूर्वंग्रंयकोसग्रहगूजुंछद्रव्यविनासंग्रहभैसकिदैन.जोम्राज्ञालेखनाकोन्यूनाधिक्यक्ष,0.1428571492433548,पूर्वंग्रंयकोसग्रहगूजुंछद्रव्यविनासंग्रहभैसकिदैन.जोम्राज्ञालेखनाकोन्यूनाधिक्यक्ष,0.1428571492433548,पूर्वंग्रंयकोसग्रहगूजुंछद्रव्यविनासंग्रहभैसकिदैन.जोम्राज्ञालेखनाकोन्यूनाधिक्यक्ष,0.1428571492433548
DNA_2_00000394_result,data/oldNepaliDataset_new/images/DNA_2_00000394_result/eSc_line_d3bc45ad.png,स्वस्तिश्रीसर्वोपमायोग्येत्यादिशौर्यौदार्य्यदयादाक्षिण्यादिसद्गुण,स्वस्तिश्रीसर्वोपमायोग्येत्यादिशौर्योदार्य्यदयादाक्षिण्यादिसहुरा,0.0923076942563057,स्वस्तिश्रीसर्वोपमायोग्येत्यादिशौर्योदार्य्यदयादाक्षिण्यादिसहुरा,0.0923076942563057,स्वस्तिश्रीसर्वोपमायोग्येत्यादिशौर्योदार्य्यदयादाक्षिण्यादिसहुरा,0.0923076942563057
CA__The Cambridge Manuscript_Page_002,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_002/eSc_line_7aa74e9e.png,तिकादिन.वासदी.यस्क्षेत्रकाधनद्रव्यसवै.तम्राषुसिभयोभनि.कर्कोटकनागराजलाईवुझाई.ठुलोतलाउ,तिकादिन.वासदी.यस्क्षेत्रकाधनद्रव्यसवै.तसाषुसिभयोभनि.कर्कोटकनागराजलाईवुझाई.ठुलोतलाउ,0.0357142873108387,तिकादिन.वासदी.यस्क्षेत्रकाधनद्रव्यसवै.तसाषुसिभयोभनि.कर्कोटकनागराजलाईवुझाई.ठुलोतलाउ,0.0357142873108387,तिकादिन.वासदी.यस्क्षेत्रकाधनद्रव्यसवै.तसाषुसिभयोभनि.कर्कोटकनागराजलाईवुझाई.ठुलोतलाउ,0.0357142873108387
DNA_1_00000523,data/oldNepaliDataset_new/images/DNA_1_00000523/eSc_line_40252684.png,शुक्ल12कादिनकावुल्काकिल्लामाअंरेजको,गुक्त12कादिनकावुल्काकिलामाअंदेजको,0.1428571492433548,गुक्त12कादिनकावुल्काकिलामाअंदेजको,0.1428571492433548,गुक्त12कादिनकावुल्काकिलामाअंदेजको,0.1428571492433548
DNA_0013_0333,data/oldNepaliDataset_new/images/DNA_0013_0333/eSc_line_ea4bd8af.png,संकल्पहुदा.संकल्पवाक्यपह्र्न्यापुरोहित.रघुनाथपंडितअर्ज्याल.पानीहालन्याकाजीद,संकल्पहुदा.संकल्पवाक्यपन्स्यापुरोहित.रघुनाथपंडितअर्ज्यालपानीहालन्याकाजीद,0.0666666701436042,संकल्पहुदा.संकल्पवाक्यपन्स्यापुरोहित.रघुनाथपंडितअर्ज्यालपानीहालन्याकाजीद,0.06666667014360428,संकल्पहुदा.संकल्पवाक्यपन्स्यापुरोहित.रघुनाथपंडितअर्ज्यालपानीहालन्याकाजीद,0.06666667014360428
DNA_0015_0290,data/oldNepaliDataset_new/images/DNA_0015_0290/eSc_line_6cfd8919.png,टदुइदुइआनादामतहसिलगरिदिनुभंन्या.सालवसालीलालमोहरभयाको.तहसिलभै,टंडइडुइआनादामतहसिलगरिदिनुभंन्या.सालवसालीलालमोहरभयाको.तहसिलभै,0.050000000745058,टंडइडुइआनादामतहसिलगरिदिनुभंन्या.सालवसालीलालमोहरभयाको.तहसिलभै,0.05000000074505806,टंडइडुइआनादामतहसिलगरिदिनुभंन्या.सालवसालीलालमोहरभयाको.तहसिलभै,0.05000000074505806
CA__The Cambridge Manuscript_Page_008,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_008/eSc_line_48d9c442.png,रणगै.उन्काउपदेशमुखद्वारले.नवनागसाधनागरीस्वयंभूकापूजाभावगरी.सुवृष्टिगराया॥नवनागसा,रणगै.उन्काउपदेशमुखद्वारले.नवनागसाधनागरीस्वयंभ्कापूजाभावगरी.सवृष्टिगराया॥नवनागसा,0.025000000372529,रणगै.उन्काउपदेशमुखद्वारले.नवनागसाधनागरीस्वयंभ्कापूजाभावगरी.सवृष्टिगराया॥नवनागसा,0.02500000037252903,रणगै.उन्काउपदेशमुखद्वारले.नवनागसाधनागरीस्वयंभ्कापूजाभावगरी.सवृष्टिगराया॥नवनागसा,0.02500000037252903
DNA_0012_0007,data/oldNepaliDataset_new/images/DNA_0012_0007/eSc_line_aa4392a1.png,लफागुनवदी13रोज1मा.मेरानाउँमारुक्कादस्षत्भै.महन्त्याञीचलन्,लफागुनवदी13रोज1मा.मेरानाऊमारुक्कादस्षत्भै.महन्त्याञीचलन,0.0526315793395042,लफागुनवदी13रोज1मा.मेरानाऊमारुक्कादस्षत्भै.महन्त्याञीचलन,0.05263157933950424,लफागुनवदी13रोज1मा.मेरानाऊमारुक्कादस्षत्भै.महन्त्याञीचलन,0.05263157933950424
DNA_1_00000404,data/oldNepaliDataset_new/images/DNA_1_00000404/eSc_line_e8c604dc.png,मदनतेवारिविवाहगर्नगयाकाअझसम्मआयाकाछैनन्ञाहाकाहिजानआउन.वुझविचारगर्न,मदनतेवारिविवाहगर्नगयाकाअझामआयाकाछैनन्ञाहाकाहिलानआउन.वुझिचारगर्न,0.0757575780153274,मदनतेवारिविवाहगर्नगयाकाअझामआयाकाछैनन्ञाहाकाहिलानआउन.वुझिवारगर्न,0.09090909361839294,मदनतेवारिविवाहगर्नगयाकाअझामआयाकाछैनन्ञाहाकाहिलानआउन.वुझिचारगर्न,0.07575757801532745
DNA_0001_0006,data/oldNepaliDataset_new/images/DNA_0001_0006/eSc_line_e174d72c.png,द्धान्तव्रह्मसिद्धान्त.सोमसिद्धान्त.मुक्तावलीभैसकियावाकि1वाटजोवर्षाशन,द्धान्तव्रह्मसिद्धान्त.सोमसिद्धान्त.मुक्ताकलीभैसकियावाकि1वाटजोवर्षाशन,0.0144927538931369,द्धान्तव्रह्मसिद्धान्त.सोमसिद्धान्त.मुक्ताकलीभैसकियावाकि1वाटजोवर्षाशन,0.014492753893136978,द्धान्तव्रह्मसिद्धान्त.सोमसिद्धान्त.मुक्ताकलीभैसकियावाकि1वाटजोवर्षाशन,0.014492753893136978
DNA_2_00000327_result,data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_8410073a.png,रहिश्रावणका10दिन्जाँदावृहस्पतिवारघडि5दिन्चढ्दा.कलकत्ताका.वडाकमरामादाषिल्.भया,रहिश्रावृणका10दिन्जाँदावृहस्पतिवारघडि5दिन्वढदाकालकत्ताका.वडाकमरामादाषिल्भया,0.078947365283966,रहिश्रावृणका10दिन्जाँदावृहस्पतिवारघडि5दिन्वढदाकालकत्ताका.वडाकमरामादाषिल्भया,0.07894736528396606,रहिश्रावृणका10दिन्जाँदावृहस्पतिवारघडि5दिन्वढदाकालकत्ताका.वडाकमरामादाषिल्भया,0.07894736528396606
DNA_2_00000394_result,data/oldNepaliDataset_new/images/DNA_2_00000394_result/eSc_line_0aea1535.png,र्नरअम्हिरष्टसाहवराजमहलतकगयाका.हावाषाई.तवि,र्नरअम्हिरह्एसाहवराजमहलतक्गयाका.हांवाषाई.तवि,0.095238097012043,र्नरअम्हिरह्एसाहवराजमहलतक्गयाका.हांवाषाई.तवि,0.095238097012043,र्नरअम्हिरह्एसाहवराजमहलतक्गयाका.हांवाषाई.तवि,0.095238097012043
18,data/oldNepaliDataset_new/images/18/eSc_line_add8f53e.png,नामन्सुवागरी.सवैद्रव्यएकथ्थाजम्मागरी.कसैलेनषाईकनगुप्तगरीगाडीराष्या.तस्पछि24वर्षव्य.,तामन्सुवागरी.सवैद्रव्यएक4थाजम्मागरी.कसैलेनवाईकनगुप्तगरीगाडीराष्या.तस्पछि24वर्षव.,0.072289153933525,तामन्सुवागरी.सवैद्रव्यएक4थाजम्मागरी.कसैलेनवाईकनगुप्तगरीगाडीराष्या.तस्पछि24वर्षव.,0.07228915393352509,तामन्सुवागरी.सवैद्रव्यएक4थाजम्मागरी.कसैलेनवाईकनगुप्तगरीगाडीराष्या.तस्पछि24वर्षव.,0.07228915393352509
DNA_2_00000394_result,data/oldNepaliDataset_new/images/DNA_2_00000394_result/eSc_line_3910857f.png,डाआदमीमा.योहिन्दुस्तानीसंगपनिमेलराष्न्या.षुलासाआ,डाआदमीमा.योहिन्दुस्तानीसँगपनिमेलराष्न्या.षुलासाआ,0.020833333954215,डाआदमीमा.योहिन्दुस्तानीसँगपनिमेलराष्न्या.षुलासाआ,0.02083333395421505,डाआदमीमा.योहिन्दुस्तानीसँगपनिमेलराष्न्या.षुलासाआ,0.02083333395421505
DNA_1_00000410,data/oldNepaliDataset_new/images/DNA_1_00000410/eSc_line_e77601d2.png,इत:बालाशंकरस्य।सहस्रआशिषपूर्वकअरर्जीपत्रम्,द्वतःबालाशंकरस्य।सहस्रआशिषपूर्वकअर्जीपत्रम्,0.1190476194024086,द्वतःबालाशंकरस्य।सहस्रआशिषपूर्वकअर्जीपत्रम्,0.1190476194024086,द्वतःबालाशंकरस्य।सहस्रआशिषपूर्वकअर्जीपत्रम्,0.1190476194024086
CA__The Cambridge Manuscript_Page_009,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_009/eSc_line_e9e25b09.png,क्षसीहरूवडीसुंदरीस्त्रीकासरूपभैआई.इनिवनियाहरूलाईमोहगरी.आफ्ना2घरमाएक2वनियाहरूवोलाई,क्षसीहरूवडीसुंदरीस्तीकासरूपभैआई.इनिवनियाहरूलाईमोहगरी.आफ्ना2घरमाएक2वनियाहरूवोलाई,0.0246913582086563,क्षसीहरूवडीसुंदरीस्तीकासरूपभैआई.इनिवनियाहरूलाईमोहगरी.आफ्ना2घरमाएक2वनियाहरूवोलाई,0.02469135820865631,क्षसीहरूवडीसुंदरीस्तीकासरूपभैआई.इनिवनियाहरूलाईमोहगरी.आफ्ना2घरमाएक2वनियाहरूवोलाई,0.02469135820865631
DNA_0013_0522,data/oldNepaliDataset_new/images/DNA_0013_0522/eSc_line_65ee076e.png,ध्येमहादेवषोलाकोवगरवाझोपानिषेतकोसाटोपाषोदिदाअठाईसकादरले1।6तस्कोसाधपूर्वरैकरषेतररैकरपा,ध्येमहादेवघोलाकोवगरवाझोपानिषेतकोसाटोपाषोटिदाअठाईसकादरले1।6तस्कोसाधप्रवरैकरषेतरपा,0.0941176488995552,ध्येमहादेवघोलाकोवगरवाझोपानिषेतकोसाटोपाषोटिदाअठाईसकादरले1।6तस्कोसाधप्रवरैकरषेतरपा,0.0941176488995552,ध्येमहादेवघोलाकोवगरवाझोपानिषेतकोसाटोपाषोटिदाअठाईसकादरले1।6तस्कोसाधप्रवरैकरषेतरपा,0.0941176488995552
DNA_0013_0165,data/oldNepaliDataset_new/images/DNA_0013_0165/eSc_line_16e43bea.png,त.पुर्वकाअविदलकार्कि.पनौतीकाद्वार्याकेसरसिं.विन्द्रप्रधान.भक्तिथापा.पंडमहान.जोगनारान.कलातीकोमिझार,त.पुर्वकाअचिदलकाकि.पनौतीकाद्वार्याकेसरसिं.विन्द्रप्रधान.भत्तिथापा.पंडमुहानजोगनारान.कलातीकोमिझार,0.0618556700646877,त.पुर्वकाअचिदलकाकि.पनौतीकाद्वार्याकेसरसिं.विन्द्रप्रधान.भत्तिथापा.पंडमुहानजोगनारान.कलातीकोमिझार,0.06185567006468773,त.पुर्वकाअचिदलकाकि.पनौतीकाद्वार्याकेसरसिं.विन्द्रप्रधान.भत्तिथापा.पंडमुहानजोगनारान.कलातीकोमिझार,0.06185567006468773
DNA_0011_0647,data/oldNepaliDataset_new/images/DNA_0011_0647/eSc_line_4e5d629e.png,188,118,0.3333333432674408,118,0.3333333432674408,118,0.3333333432674408
DNA_0014_0242,data/oldNepaliDataset_new/images/DNA_0014_0242/eSc_line_13fef4eb.png,द्धसांतिभयापछिआफुहरुलाइचलावनथरघरभला,ह्रसंतिभयापछिध्याफुहुलाइचलावनथरघरभला,0.2285714298486709,ह्रसंतिभयापछिध्याफुहुलाइचलावनथरघरभला,0.22857142984867096,ह्रसंतिभयापछिध्याफुहुलाइचलावनथरघरभला,0.22857142984867096
DNA_0014_0296 zuschn,data/oldNepaliDataset_new/images/DNA_0014_0296 zuschn/eSc_line_def3ebd3.png,श्रीगोसाइभगवंतनाथ.,श्रीगोसाइभगवंतनाथ.,0.0,श्रीगोसाइभगवंतनाथ.,0.0,श्रीगोसाइभगवंतनाथ.,0.0
DNA_0013_0522,data/oldNepaliDataset_new/images/DNA_0013_0522/eSc_line_407e0c54.png,कम्यान्डरइनचिफभीमसेनथापासाधलाउन्यासधियारथरघरगणपतिपंथगोकुलषनालजयदेवपंथडगोलना,कम्यान्डरइनचिफ्भीमसेषापासाधलाउन्यासंधियारथाघरगणपतिपंथगोकुलषनालजयदेवपंषउगोलना,0.0933333337306976,कम्यान्डरइनचिफ्भीमसेषापासाधलाउन्यासंधियारथाघरगणपतिपंथगोकुलषनालजयदेवपंषउगोलना,0.09333333373069763,कम्यान्डरइनचिफ्भीमसेषापासाधलाउन्यासंधियारथाघरगणपतिपंथगोकुलषनालजयदेवपंषउगोलना,0.09333333373069763
DNA_0013_0522,data/oldNepaliDataset_new/images/DNA_0013_0522/eSc_line_79b53c5c.png,महन्तनन्दुपाध्यासापकोटाश्रीनीवासपाध्याअचार्जवटैकृष्नगेलालसर्वानन्दअधिकारिजयेनारायनगै,महुन्तनेन्दपाध्यासापकोटोश्रीनीवासपाध्याअचार्जवटैकृष्णगेलालसर्वानन्दअधिकारिजयेनारायनगै,0.0595238097012043,महुन्तनेन्दपाध्यासापकोटोश्रीनीवासपाध्याअवार्जवटैकृष्णगेलालसर्वानन्दअधिकारिजयेनारायनगै,0.0714285746216774,महुन्तनेन्दपाध्यासापकोटोश्रीनीवासपाध्याअचार्जवटैकृष्णगेलालसर्वानन्दअधिकारिजयेनारायनगै,0.0595238097012043
DNA_0001_0006,data/oldNepaliDataset_new/images/DNA_0001_0006/eSc_line_8c51e751.png,तिकाशरण्यहुनुहुंछआजतक्तपाञिकाचरणवाटपालनाभैआयाकोछ.ज्यादा2।4अ,तिकाशरणरहुनुहुंछआजतक्तकतपाञिकाचरणवाटपालनाभैआयाकोछज्यादा2।।।प्र,0.1694915294647216,तिकाशरणरहुनुहुंछआजतक्तकतपाञिकाचरणवाटपालनाभैआयाकोछज्यादा2।।।प्र,0.16949152946472168,तिकाशरणरहुनुहुंछआजतक्तकतपाञिकाचरणवाटपालनाभैआयाकोछज्यादा2।।।प्र,0.16949152946472168
CA__The Cambridge Manuscript_Page_008,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_008/eSc_line_70c1e1a4.png,नागलाईसमातील्यायार.वाटामाठकीगयोर.वाटामाविसायाकाजग्गामा.कर्कोटकनागकामूर्त्ति.स्वयंभूपर्व,नागलाईसमातील्यायार.वाटामाठकीगयोर.वाटामाविसायाकाजग्गामा.दर्कोटकनागकामूर्त्ति.ह्वयंभूपर्व,0.0229885056614875,नागलाईसमातील्यायार.वाटामाठकीगयोर.वाटामाविसायाकाजग्गामा.दर्कोटकनागकामूर्त्ति.ह्वयंभूपर्व,0.02298850566148758,नागलाईसमातील्यायार.वाटामाठकीगयोर.वाटामाविसायाकाजग्गामा.दर्कोटकनागकामूर्त्ति.ह्वयंभूपर्व,0.02298850566148758
DNA_2_00000115_result,data/oldNepaliDataset_new/images/DNA_2_00000115_result/eSc_line_69fed9b0.png,स्वस्तिश्रीसर्वोपमायोग्येत्यादिसकलगुणगरिष्ठराजभारोद्धारणसामर्थश्री,स्वस्तिश्रीसर्वोपमायोग्येत्यादिसकलगुणगरिष्टराजभारोद्धारणसामर्थश्री,0.0151515156030654,स्वस्तिश्रीसर्वोपमायोग्येत्यादिसकलगुणगरिष्टराजभारोद्धारणसामर्थश्री,0.01515151560306549,स्वस्तिश्रीसर्वोपमायोग्येत्यादिसकलगुणगरिष्टराजभारोद्धारणसामर्थश्री,0.01515151560306549
DNA_2_00000293_result,data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_e920a348.png,हजूरमालिक।औरषाविन्दहैँ।बादमुलाहेजाकर्नेअर्जीके।बन्दा।हु,हजूरमलिक।औरषाविन्दहैँ।बादमुलाहेजाकर्नेअर्जीके।बन्दा।हु,0.0181818176060915,हजूरमलिक।औरषाविन्दहैँ।बादमुलाहेजाकर्नेअर्जीके।बन्दा।हु,0.0181818176060915,हजूरमलिक।औरषाविन्दहैँ।बादमुलाहेजाकर्नेअर्जीके।बन्दा।हु,0.0181818176060915
